17780,"TMI # F662.0.1 ""Woman skillful in sewing."""
17781,"TMI # V35.1 ""Jews bribe woman to steal host for them: miraculous manifestations."""
17782,"TMI # K432.1 ""Clever woman being robbed makes excuse for screaming and summoning help."""
17783,"TMI # D921.3 ""Lake under which supernatural smith lives."""
17784,"TMI # D1602.12 ""Self-returning head."""
17785,"TMI # D1602.8 ""Saint's bell when stolen miraculously returns."""
17786,"TMI # D1602.17 ""Magic object when sold always returns to original owner."""
17787,"TMI # D1602.6 ""Self-returning spear."""
17788,"TMI # X372.4 ""Foolish doctor performs useless surgery."""
17789,"TMI # H38.2.4 ""Weaver married to princess betrays trade by talking in his sleep."""
17790,"TMI # E586.0 """""
17791,"TMI # F304.4 ""Mortal violates fairy woman."""
17792,"TMI # X909.1 ""The incorrigible liar."""
17793,"TMI # D1441.1.3 ""Magic fiddle calls animals together."""
17794,"TMI # A185.6.1 ""God Kisses Mortal."""
17795,"TMI # A1012.1 ""Flood from tears."""
17796,"TMI # A1012.2 ""Flood from urine."""
17797,"TMI # A1012.3 ""Flood from blood."""
17798,"TMI # H57.0 """""
17799,"TMI # H57.2 ""Recognition by missing finger."""
17800,"TMI # D815.7 ""Magic object received from foster parents."""
17801,"TMI # F612.3 ""Hero leaves home with giant equipment."""
17802,"TMI # F386.1 ""Fairy imprisoned in tree."""
17803,"TMI # V511.1 ""Visions of heaven."""
17804,"TMI # V511.2 ""Visions of hell."""
17805,"TMI # G303.5.1 ""Devil is dressed in black."""
17806,"TMI # G303.5.2 ""Devil is dressed in green."""
17807,"TMI # T411.2 ""Girl got with child by intoxicated father."""
17808,"TMI # E524.2 ""Ghost of cock."""
17809,"TMI # C984.4 ""Tidal wave for breaking taboo."""
17810,"TMI # H587.0 """""
17811,"TMI # J817.2 ""Physician willing to believe in four persons."""
17812,"TMI # A2434.1 ""Why Certain Animals Are Found Everywhere."""
17813,"TMI # A2434.2 ""Why certain animals are absent from countries."""
17814,"TMI # A2434.3 ""Why animals live in certain countries."""
17815,"TMI # D1500.1.10.2 ""Consecrated wine as magic cure."""
17816,"TMI # T254.6 ""Disobedient wife punished."""
17817,"TMI # D1565.1 ""Magic feather causes chips from tree to return as cut."""
17818,"TMI # D1331.1.5 ""Jewel gives magic sight."""
17819,"TMI # F983.0 """""
17820,"TMI # D1346.8 ""Magic ointment gives immortality."""
17821,"TMI # D1346.6 ""Fruit of immortality."""
17822,"TMI # D1346.1 ""Magic drink gives immortality."""
17823,"TMI # D1346.3 ""Food of immortality."""
17824,"TMI # P552.3 ""Phalanx."""
17825,"TMI # H1562.1 ""Test of strength: pulling up tree by roots."""
17826,"TMI # H1562.2 ""Test of strength: lifting stone (fireplace, etc."""
17827,"TMI # D1542.3 ""Magic object causes streams to dry up."""
17828,"TMI # D1542.1 ""Magic object produces rain."""
17829,"TMI # D1542.2 ""Magic object causes drought."""
17830,"TMI # F930.1 ""Book dropped in water by saint not wet."""
17831,"TMI # K523.0 """""
17832,"TMI # K523.0.1 ""Illness (madness, dumbness, etc.) feigned to escape unwelcome marriage."""
17833,"TMI # E412.3 ""Dead without proper funeral rites cannot rest."""
17834,"TMI # E412.3.2 ""Naked ghost asks for shirt and promises luck on market for man."""
17835,"TMI # E412.2 ""Unbaptized person cannot rest in grave."""
17836,"TMI # D452.1.6 ""Transformation: stones to peas."""
17837,"TMI # E721.1.2.3 ""Soul of sleeper prevented from returning by burning the body."""
17838,"TMI # E721.1.2 ""Soul of sleeper prevented from returning to his body."""
17839,"TMI # P170.0 """""
17840,"TMI # F211.1.1 ""Door to fairyland opens once a year."""
17841,"TMI # B562.1 ""Animal shows man treasure."""
17842,"TMI # D1840.1.2 ""Saint invulnerable to poison."""
17843,"TMI # F571.3 ""Very old woman."""
17844,"TMI # P170.0.1 ""Female slaves."""
17845,"TMI # A1174.3 ""Purchase of night."""
17846,"TMI # D935.0 """""
17847,"TMI # F866.7.2 ""Saint able to carry fluid (water, wine, or oil) in broken container, bottomless jar, etc."""
17848,"TMI # T85.4 ""Lover's body kept embalmed for years by grieving mistress."""
17849,"TMI # H411.4 ""Magic drinking horn (cup) as chastity test."""
17850,"TMI # H411.9 ""Magic statue as a chastity test."""
17851,"TMI # H411.11 ""Magic spring as chastity test."""
17852,"TMI # A133.2 ""Giant goddess contests entire land."""
17853,"TMI # A1429.3 ""Acquisition of water."""
17854,"TMI # H540.3 ""King propounds riddles."""
17855,"TMI # D1382.1.0 """""
17856,"TMI # D182.1 ""Transformation: man to bee."""
17857,"TMI # B147.2.1 ""Bird of good omen."""
17858,"TMI # B147.2.2 ""Bird of ill-omen."""
17859,"TMI # D1821.3.5 ""Magic sight by looking through ring."""
17860,"TMI # D1821.3.7 ""Magic sight by looking at shining object."""
17861,"TMI # A1683.1 ""Why Russians Wear Their Shirts Outside Their Breeches."""
17862,"TMI # A1683.4 ""Why certain peoples go nude."""
17863,"TMI # H1574.3.0 """""
17864,"TMI # G512.1.2 ""Ogre decapitated."""
17865,"TMI # F302.3.4.1 ""Fairy kisses man."""
17866,"TMI # F302.3.4.2 ""Fairies dance with youth till he dies (or goes insane)."""
17867,"TMI # A42.1 ""Seraphim as creator's advisers."""
17868,"TMI # C761.4 ""Tabu: staying too long in certain place."""
17869,"TMI # G265.6.4 ""Witch causes to behave unnaturally."""
17870,"TMI # G265.6.1 ""Witch causes pigs to behave unnaturally."""
17871,"TMI # G265.6.2 ""Witch causes cattle to behave unnaturally."""
17872,"TMI # J1811.4 ""Rooster's crow interpreted."""
17873,"TMI # J1811.1 ""Owl's hoot misunderstood by lost simpleton."""
17874,"TMI # S123.0 """""
17875,"TMI # A474.1 ""God of youth."""
17876,"TMI # E761.1.5 ""Life token: blood boils."""
17877,"TMI # E761.1.7 ""Life token: comb drips blood."""
17878,"TMI # H588.0 """""
17879,"TMI # F961.2.5 ""Speaking star."""
17880,"TMI # A1141.7 ""Lightning from fire."""
17881,"TMI # F243.3 ""Fairies eat meat."""
17882,"TMI # F243.0 """""
17883,"TMI # P555.2 ""Corpses of dead foes dismembered."""
17884,"TMI # H1154.3.7 ""Task: bringing tigers."""
17885,"TMI # H1154.3.3 ""Task: capturing and binding ferocious bore."""
17886,"TMI # V1.8.1 ""Cow worship."""
17887,"TMI # D1465.1 ""Magic bread furnishes treasure."""
17888,"TMI # M358.1 ""Evil predictions concerning journeys."""
17889,"TMI # B172.10 ""Black birds."""
17890,"TMI # B172.2 ""Magic bird's song dispels grievance."""
17891,"TMI # A753.1.4 ""Moon married to mortal woman."""
17892,"TMI # H939.4 ""Giant assigns task."""
17893,"TMI # C901.1.3 ""Tabu imposed by lover."""
17894,"TMI # F379.2 ""Objects brought home from fairyland."""
17895,"TMI # F379.1 ""Return from fairyland."""
17896,"TMI # A1426.2 ""Acquisition of ale."""
17897,"TMI # G249.10 ""Witches can see in the dark."""
17898,"TMI # D859.2 ""Quest to hell for magic object."""
17899,"TMI # D859.4 ""Magic object eats unwittingly."""
17900,"TMI # D1300.3 ""Magic well of wisdom."""
17901,"TMI # K2369.12 ""Poisoned food sent to enemy camp."""
17902,"TMI # K2369.2 ""Division of warriors hidden in pit on battlefield."""
17903,"TMI # A493.0 """""
17904,"TMI # D1841.4.3 ""Walking on water without wetting the soles or garments."""
17905,"TMI # K812.1 ""Dupe's house set afire so he is burned trying to put out fire."""
17906,"TMI # K831.1 ""Slave washing mistress's back in stream pushes her into crocodile hole."""
17907,"TMI # N815.0.2 ""Helpful water-spirit."""
17908,"TMI # P17.0.2 ""Son succeeds father as king."""
17909,"TMI # T16.0 """""
17910,"TMI # E610.1 ""Reincarnation: man to animal to man."""
17911,"TMI # D1408.1 ""Magic sphere burns up country."""
17912,"TMI # V242.2 ""Angel abides in church."""
17913,"TMI # A33.3 ""Insect as creator's companion."""
17914,"TMI # A33.1 ""Beast as creator's companion."""
17915,"TMI # A33.4 ""Other animal companions of creator."""
17916,"TMI # A754.1 ""Moon buried in pit."""
17917,"TMI # D1402.13.2 ""Druid's spells cause drowning."""
17918,"TMI # K455.8 ""Credit based on forgery."""
17919,"TMI # D523.1 ""Transformation by playing musical instrument."""
17920,"TMI # F950.2 ""Extreme anger as cure for sickness."""
17921,"TMI # B294.2 ""Animal handles money."""
17922,"TMI # A1445.2 ""Origin of carpentry."""
17923,"TMI # K1.1 ""Magic animal wins contest for man."""
17924,"TMI # F961.1.5.3 ""Sun does not set."""
17925,"TMI # A511.2.1 ""Abandonment of culture hero at birth."""
17926,"TMI # A511.2.2 ""Nursing of culture hero."""
17927,"TMI # B251.1.2 ""Animals speak to one another at Christmas."""
17928,"TMI # D2176.3.3.0 """""
17929,"TMI # A1555.1 ""Origin of wedding ceremony."""
17930,"TMI # H1219.1 ""Quest assigned as payment for gambling loss."""
17931,"TMI # Q416.0.2 ""Quartering by horses as punishment for murder."""
17932,"TMI # P555.2.1 ""Heads of fallen enemies piled up after battle."""
17933,"TMI # A2411.1.2.1 ""Why weasel is white with dark tip to tail."""
17934,"TMI # F711.2 ""Sea of ​​unusual substance."""
17935,"TMI # F711.4 ""Fresh water in sea."""
17936,"TMI # F711.3 ""Sea of ​​unusual color."""
17937,"TMI # D1820.1 ""Magic sight of saints."""
17938,"TMI # A1650.3 ""Origin of different trades."""
17939,"TMI # G303.6.2.9 ""Devil appears to saint (cleric)."""
17940,"TMI # G303.6.2.15 ""Devil appears when person steals."""
17941,"TMI # E446.2 ""Ghost laid by burning body."""
17942,"TMI # E446.3 ""Ghost laid by decapitating body."""
17943,"TMI # A1714.3 ""Animals created from earth."""
17944,"TMI # A2426.4.1 ""Frog's croak."""
17945,"TMI # Q285.1 ""Cruelty to animals punished."""
17946,"TMI # N691.1 ""Numskull's outcry overseas tiger who is carrying him on his back."""
17947,"TMI # A111.3.0 """""
17948,"TMI # D1814.1 ""Advice from magician (fortune counter, etc.)."""
17949,"TMI # K1911.1.5 ""Old woman substituted for bride in bridegroom's bed."""
17950,"TMI # K1911.1.8 ""False bride steals true bride's garments in bath."""
17951,"TMI # D2106.1.1 ""Saint causes waters to be filled with fish."""
17952,"TMI # B481.3 ""Helpful bee."""
17953,"TMI # V229.2.12 ""Extraordinary longevity of saints."""
17954,"TMI # V229.2.3 ""Saint will drink only milk of cow milked by faithful woman."""
17955,"TMI # V229.2.6 ""Martyrs emit milk instead of blood from their wounds."""
17956,"TMI # V229.2.11 ""Miracle saves saint from unjust censure."""
17957,"TMI # E332.3.3 ""Ghost asks for an automobile ride."""
17958,"TMI # E332.3 ""Ghost on road asks traveler for ride."""
17959,"TMI # F259.1 ""Mortality of fairies."""
17960,"TMI # H383.4 ""Bride test: cooking."""
17961,"TMI # H383.1 ""Bride test: bread-making."""
17962,"TMI # H383.2 ""Bride test: cloth-working."""
17963,"TMI # E402.1.1 ""Vocal sounds of ghost of human being."""
17964,"TMI # E402.1.3 ""Invisible ghost plays musical instrument."""
17965,"TMI # B878.1 ""Giant flock of birds."""
17966,"TMI # F339.3 ""Fairy grateful for returning lost fairy child."""
17967,"TMI # C752.2 ""Tabu: doing certain thing after sunrise."""
17968,"TMI # C752.1 ""Tabu: doing thing after sunset (nightfall)."""
17969,"TMI # M431.4 ""Curse: arm to fall off."""
17970,"TMI # H248.2 ""Sham dead tested by stinging insects down back."""
17971,"TMI # D1273.1.1 ""Three as magic number."""
17972,"TMI # D1273.1.2 ""Four as magic number."""
17973,"TMI # D1273.1.7 ""Magic numbers - miscellaneous."""
17974,"TMI # D1273.1.3 ""Seven as magic number."""
17975,"TMI # H1596.0 """""
17976,"TMI # A2236.2 ""Animal characteristics: punishment for carrying devil into paradise."""
17977,"TMI # K42.0 """""
17978,"TMI # G219.8 ""Tailed witch."""
17979,"TMI # D469.1 ""Transformation: egg to mist."""
17980,"TMI # F1088.3 ""Extraordinary escape from drowning."""
17981,"TMI # B551.1.0 """""
17982,"TMI # K236.3 ""Tribute paid in enchanted snow."""
17983,"TMI # B483.1.0 """""
17984,"TMI # C495.2.2 """" We three ""-"" For gold ""-"" That's right "": phrases of foreign language."""
17985,"TMI # C495.2 """" We three ""-"" For gold ""-"" That's right ""."""
17986,"TMI # A2431.3.8 ""Turkey's nest."""
17987,"TMI # A2431.3.7 ""Sparrow's nest."""
17988,"TMI # A2431.3.6 ""Crow's nest."""
17989,"TMI # A2431.3.5 ""Swallow's nest."""
17990,"TMI # A1263.1 ""Man created from blood."""
17991,"TMI # A1127.1 ""Effect of the four winds on weather."""
17992,"TMI # R151.1 ""Husband rescues stolen wife."""
17993,"TMI # A671.2.1 ""Serpents in hell."""
17994,"TMI # A671.2.4 ""The fires of hell."""
17995,"TMI # A671.2.2 ""Rivers of blood in hell."""
17996,"TMI # M345.1 ""Prophecy: girl must have a hundred lovers, marry her servant and die from spider's bite."""
17997,"TMI # E181.1 ""Husband advised how to resuscitate his wife: lift her up and turn her around so her head rests on the brick which had been under her feet."""
17998,"TMI # G221.1 ""Strength of witches in hair."""
17999,"TMI # G221.3 ""Witch has extraordinary bodily strength."""
18000,"TMI # D423.1 ""Transformation: goose to object."""
18001,"TMI # D1121.0 """""
18002,"TMI # K1825.1.1 ""Lover masks as doctor to reach sweetheart."""
18003,"TMI # Q455.2.1 ""Adulteress walled up with corpse of paramour."""
18004,"TMI # H541.2 ""Riddle propounded on pain of loss of property."""
18005,"TMI # T311.0 """""
18006,"TMI # T311.2 ""Woman prefers to remain chaste rather than keep an impotent husband."""
18007,"TMI # D1356.1 ""Magic girdle represses lust."""
18008,"TMI # T572.2 ""Abortion."""
18009,"TMI # G211.1.1 ""Witch in shape of horse."""
18010,"TMI # N391.0 """""
18011,"TMI # F531.6.2.0 """""
18012,"TMI # F531.6.2.2 ""Giants live underwater."""
18013,"TMI # Z71.1.0 """""
18014,"TMI # J816.1 ""King brought to sense of duty by feigned conversation of birds."""
18015,"TMI # A2286.1.0 """""
18016,"TMI # B147.1.2 ""Beasts or ill-omens."""
18017,"TMI # M312.0.4 ""Mother's symbolic dream (vision) about the greatness of her unborn child."""
18018,"TMI # D1557.2 ""Magic herb causes door to open."""
18019,"TMI # M205.1.1 ""Turtle carrying man through water upsets him because of a broken promise."""
18020,"TMI # Q469.6.0 """""
18021,"TMI # F111.0 """""
18022,"TMI # F111.2 ""Voyage to Land of Promise."""
18023,"TMI # A764.1 ""Stars as children of the moon."""
18024,"TMI # H335.0.2 ""Girl assigns tasks to her suitors."""
18025,"TMI # D1523.2 ""Self-propelling (ship) boat."""
18026,"TMI # F420.5.1.1 ""Water-spirits protect and warn sailor against storm and in tempest."""
18027,"TMI # F420.5.1.7 ""Water-spirits give gifts to mortals."""
18028,"TMI # J652.4 ""Warnings against certain people."""
18029,"TMI # J229.8 ""Contentment with evil master for fear of worse successor."""
18030,"TMI # K832.1 ""Jealous wife tells sister to look below: pushes her over cliff."""
18031,"TMI # G251.1 ""Witch recognized by seeing wasp (beetle) enter her mouth while asleep."""
18032,"TMI # K649.1 ""Confederate hides fugitive."""
18033,"TMI # K649.7 ""Confederate in disguise helps man escape."""
18034,"TMI # D2061.1.1 ""Person magically reduced to ashes."""
18035,"TMI # C231.3 ""Tabu: eating before offering woman food."""
18036,"TMI # T591.1 ""Magic remedies for barrenness or impotence."""
18037,"TMI # H1333.5.0 """""
18038,"TMI # E765.4.3 ""Father will die when daughter bears son."""
18039,"TMI # Q232.2 ""Punishment of Jew for Apostasy."""
18040,"TMI # B17.1.2.2 ""Hostile hound killed by reaching through hollow log in its jaws - and tearing heart out."""
18041,"TMI # B611.3 ""Horse paramour."""
18042,"TMI # A1232.3 ""Mankind emerges from caves."""
18043,"TMI # A1232.2 ""Mankind emerges from lake."""
18044,"TMI # B562.1.0 """""
18045,"TMI # A2542.1 ""Why magpie is cursed."""
18046,"TMI # F381.2 ""Fairies leave when mortal strikes peas in his path."""
18047,"TMI # Q552.2.3.1 ""Girl sinks into earth for dancing in church."""
18048,"TMI # Q552.2.3.2 ""Earth swallows object as punishment."""
18049,"TMI # M391.1 ""Fulfillment of prophecy successfully avoided."""
18050,"TMI # D1456.2 ""Magic ring provides money."""
18051,"TMI # D43.1 ""Animal transformed into a god."""
18052,"TMI # D1865.2 ""Beautification by boiling and resuscitation."""
18053,"TMI # C93.5 ""Tabu: slaughtering buffalo in temple."""
18054,"TMI # J2215.4 ""Fool waits for God to provide."""
18055,"TMI # J557.1 ""Monk discouraged by large amount of work to be done persuaded to undertake but a small amount each day."""
18056,"TMI # F61.2.1 ""Ascent to sky by sticking to magic feather."""
18057,"TMI # K1339.2 ""Woman enticed to upper world on a stretching tree."""
18058,"TMI # H919.1 ""Tasks assigned at suggestion of treacherous servants."""
18059,"TMI # J2465.3 ""Feeding the child."""
18060,"TMI # J2465.1 ""Feeding the pigs wet meal."""
18061,"TMI # Q589.1 ""Horses fail when owner refuses load to saint."""
18062,"TMI # Q589.1.0 """""
18063,"TMI # D431.5 ""Transformation: grass to person."""
18064,"TMI # D431.6 ""Transformation: plant two person."""
18065,"TMI # D431.1 ""Transformation: flower to person."""
18066,"TMI # B811.3 ""Sacred animal: cow."""
18067,"TMI # B811.1 ""Sacred horse."""
18068,"TMI # D314.1 ""Transformation: bovine animal (wild) to person."""
18069,"TMI # D476.3.2 ""Bacon changed to iron."""
18070,"TMI # U230.0 """""
18071,"TMI # F81.1 ""Orpheus."""
18072,"TMI # A446.1 ""God of lizards."""
18073,"TMI # A1611.5.4 ""Origin of Celts."""
18074,"TMI # B16.6.2 ""Blood-sucking chafer."""
18075,"TMI # Q456.0 """""
18076,"TMI # Q456.1 ""Punishment: burial alive up to the breast (neck)."""
18077,"TMI # A791.8 ""Rainbow comes out of an anthill."""
18078,"TMI # D451.2.1 ""Transformation: rush to leek."""
18079,"TMI # J955.2 ""Servant plays at being emperor."""
18080,"TMI # J955.3 ""Servant asks master for arms of knighthood."""
18081,"TMI # D1033.0 """""
18082,"TMI # P424.3 ""Physician killed for fatal diagnosis."""
18083,"TMI # A137.3.1 ""Wheel symbol."""
18084,"TMI # G271.2.1 ""Sign of the cross mark on bewitched object breaks witch spell."""
18085,"TMI # T56.1 ""Bride attracted by music."""
18086,"TMI # F470.0 """""
18087,"TMI # A1415.1 ""Four chairs in hollow reed."""
18088,"TMI # A1415.0 """""
18089,"TMI # A1415.2 ""Theft of fire by animals."""
18090,"TMI # D1620.0.1 ""Automatic doll."""
18091,"TMI # A2375.2 ""Nature of animal's feet."""
18092,"TMI # D791.1 ""Disenchantment at end of specified time."""
18093,"TMI # D791.2 ""Disenchantment by only one person."""
18094,"TMI # J1849.1 ""Fool believes realistic story."""
18095,"TMI # D1552.0 """""
18096,"TMI # S411.2 ""Wife banished for some small fault."""
18097,"TMI # B16.5.1.2 ""Devastating (man-eating) sea-monster (serpent)."""
18098,"TMI # B16.5.1 ""Giant devastating serpent."""
18099,"TMI # E741.1.1 ""Shooting star signifies that someone is dying."""
18100,"TMI # E741.1 ""Soul in shape or star."""
18101,"TMI # F262.3.1 ""Fairy as a harper."""
18102,"TMI # B41.2 ""Flying horse."""
18103,"TMI # B876.2 ""Giant crustacean."""
18104,"TMI # C835.2 ""Tabus regarding weapons."""
18105,"TMI # C835.1 ""Tabu: refusing combat to anyone."""
18106,"TMI # C835.4 ""Tabu: fighting certain person."""
18107,"TMI # Q253.0 """""
18108,"TMI # D1361.1.0 """""
18109,"TMI # X1606.2 ""Read about quick change in weather from hot to cold."""
18110,"TMI # A162.1.0 """""
18111,"TMI # A722.5 ""Sun at night lowers arm."""
18112,"TMI # A722.7 ""Mountain where sun goes through."""
18113,"TMI # D1009.2 ""Magic tooth."""
18114,"TMI # T299.2 ""Wife gives wise warning to husband."""
18115,"TMI # B291.1.1 ""Raven as messenger."""
18116,"TMI # B291.1.0 """""
18117,"TMI # F611.2.0 """""
18118,"TMI # F160.0 """""
18119,"TMI # D426.1 ""Transformation: eel to object."""
18120,"TMI # E501.1.8 ""Woman as leader of wild hunt."""
18121,"TMI # E501.1.7 ""Historic or romantic hero as leader of wild hunt."""
18122,"TMI # C51.2.2 ""Tabu: cutting sacred trees or groves."""
18123,"TMI # A475.1.1 ""Goddess of love with thousand faces."""
18124,"TMI # V1.7.1 ""Sacred tree."""
18125,"TMI # H12.2 ""Recognition by verse or song."""
18126,"TMI # K2357.0 """""
18127,"TMI # D491.2.1 ""Compressible magic box."""
18128,"TMI # A454.0 """""
18129,"TMI # K1613.2 ""Wife poisons husband who in turn poisons her."""
18130,"TMI # K1613.0 """""
18131,"TMI # A975.1 ""Why stones no longer grow."""
18132,"TMI # A975.2 ""Why certain rock produces fire when struck with steel."""
18133,"TMI # T589.6.1 ""Children brought by the stork."""
18134,"TMI # V73.6 ""Lent."""
18135,"TMI # V73.0 """""
18136,"TMI # H355.0 """""
18137,"TMI # K119.1 ""Alleged automatic object sold."""
18138,"TMI # A652.1 ""Tree to heaven."""
18139,"TMI # A443.2 ""God of wild fowls."""
18140,"TMI # F277.0 """""
18141,"TMI # T34.2 ""Falling in love while playing game."""
18142,"TMI # F301.1.1 ""Girl summons fairy lover by breaking taboo."""
18143,"TMI # T111.2.1 ""Hero marries star in form of girl."""
18144,"TMI # F451.3.4.0 """""
18145,"TMI # F451.3.4.1 ""Dwarfs as Artificers."""
18146,"TMI # V234.1 ""Angels sing in honor of saint."""
18147,"TMI # A689.3 ""Hunger in hell."""
18148,"TMI # A124.0 """""
18149,"TMI # A524.1 ""Culture hero's extraordinary animals."""
18150,"TMI # J221.1 ""King overlooks wife's unfaithfulness rather than causing troubles of state."""
18151,"TMI # B251.4.1 ""Beast invokes saint's protection."""
18152,"TMI # D112.2 ""Transformation: man two tigers."""
18153,"TMI # D112.2.1 ""Wer tiger."""
18154,"TMI # D112.1 ""Transformation: man to lion."""
18155,"TMI # J1872.0 """""
18156,"TMI # C226.0 """""
18157,"TMI # F521.1 ""Man covered with hair like animal."""
18158,"TMI # F521.3 ""Men of metal."""
18159,"TMI # D702.1 ""Disenchantment with missing member."""
18160,"TMI # D1373.0 """""
18161,"TMI # D55.1.1 ""Man magically stretches himself to overcome cliff."""
18162,"TMI # D1500.3.1 ""Charm shifts diseases to another person."""
18163,"TMI # W11.5.11 ""Chieftain spares enemies whom he takes unawares (unarmed)."""
18164,"TMI # W11.5.7 ""Man saved through intercession of enemy."""
18165,"TMI # W11.5.1 ""Ruling pardons his enemies."""
18166,"TMI # W11.5.9 ""Warrior gives steed to his enemy."""
18167,"TMI # R311.1 ""Trees magically hide a fugitive."""
18168,"TMI # F930.1.0 """""
18169,"TMI # A2422.1 ""Why dog ​​lost his power of speech."""
18170,"TMI # D1029.2 ""Magic tail of animal."""
18171,"TMI # D1029.0 """""
18172,"TMI # Q478.1.2 ""Adulteress made to drink from paramour's skull."""
18173,"TMI # D1910.0 """""
18174,"TMI # A1031.4 ""Fall of sun causes world-fire."""
18175,"TMI # D791.2.2 ""Disenchantment can be done by wife."""
18176,"TMI # D925.1.0 """""
18177,"TMI # D925.1 ""Fountain magically made."""
18178,"TMI # D925.0 """""
18179,"TMI # P413.1 ""Eternal ferryman."""
18180,"TMI # B645.1 ""Marriage of person to transformed toad."""
18181,"TMI # F239.4 ""Size of fairies."""
18182,"TMI # F131.1 ""Mountain of Venus."""
18183,"TMI # G303.24.1.7 ""Devil writes names of those who sleep in church."""
18184,"TMI # G303.24.1 ""Devil accuses congregation of sins."""
18185,"TMI # A2345.7 ""Why animal lacks teeth."""
18186,"TMI # F451.5.10.3 ""Dwarfs borrow from mortals."""
18187,"TMI # A2571.0 """""
18188,"TMI # F755.1 ""Speaking mountain."""
18189,"TMI # X1654.2 ""Lie: extraordinary floods produced by heavy rain."""
18190,"TMI # H492.2 ""Husband has a friend woo his wife: she is seduced."""
18191,"TMI # C621.2 ""Tabu: touching fruit."""
18192,"TMI # C735.2.1 ""Tabu: sleeping in other world."""
18193,"TMI # K2052.4 ""The oversensitive or hypocritical widow."""
18194,"TMI # B15.6.0 """""
18195,"TMI # B15.6.3 ""Animals with many legs."""
18196,"TMI # T584.0 """""
18197,"TMI # T584.5 ""Extraordinarily long labor at childbirth."""
18198,"TMI # T584.2 ""Child removed from dead mother's body."""
18199,"TMI # A934.11 ""River from transformation."""
18200,"TMI # K1514.4.2 ""Husband hides in curtain to catch paramour."""
18201,"TMI # Q467.3 ""Punishment: drowning in a swamp."""
18202,"TMI # A1355.1 ""Origin of menstruation - Eve and the serpent."""
18203,"TMI # B11.6.2 ""Dragon guards treasure."""
18204,"TMI # B11.6.8 ""Dragon flies to its nest with human being."""
18205,"TMI # B11.6.1 ""Dragon helps hero out of gratitude."""
18206,"TMI # V86.1 ""Sign of cross protects from injury."""
18207,"TMI # B710.2 ""Clever and swift horse of fanciful origin."""
18208,"TMI # J1112.1 ""Wife reforms wayward husband."""
18209,"TMI # F881.1 ""Extraordinarily large vessel."""
18210,"TMI # A1544.0 """""
18211,"TMI # F271.2.0 """""
18212,"TMI # P533.1 ""Hostages."""
18213,"TMI # F480.3 ""Thieving household spirit."""
18214,"TMI # B297.2 ""Transformed women enchanted by music."""
18215,"TMI # B297.0 """""
18216,"TMI # B297.1 ""Animal plays musical instrument."""
18217,"TMI # V462.2.2 ""Person refuses to eat dainties."""
18218,"TMI # E765.3.0 """""
18219,"TMI # F451.3.13.2 ""Dwarfs chatter."""
18220,"TMI # D1373.0.1 ""Magic object causes constant thirst."""
18221,"TMI # H326.1 ""Suitor test: aptitude in handicrafts."""
18222,"TMI # E121.1.3 ""Man sent back to earth by Death, for it is not yet his time to die."""
18223,"TMI # C41.3 ""Tabu: crossing water when spirits are offended."""
18224,"TMI # H19.1 ""Recognition by ability to identify property."""
18225,"TMI # B15.6.3.1 ""Six-legged quadruped."""
18226,"TMI # F511.1.3 ""Person with animal face."""
18227,"TMI # F511.1.0 """""
18228,"TMI # R74.3 ""Defeated enemy holds rank and country when he promises to pay tax to conqueror."""
18229,"TMI # V351.1 ""Wise heretic is vanquished in debate with a Christian."""
18230,"TMI # V351.3 ""Magician overpowered in contest with a saint."""
18231,"TMI # D1648.1.2 ""Tree (forest) bows down to holy person (saint)."""
18232,"TMI # D1648.1 ""Tree bends to certain person."""
18233,"TMI # B15.3.0.1 ""Hornless cow."""
18234,"TMI # H1252.1 ""Quest for other world for ancestor."""
18235,"TMI # A123.3.1 ""God with many eyes."""
18236,"TMI # K611.2 ""Escape by pretended cooking."""
18237,"TMI # P427.7.2.1 ""Difficult language used by poets."""
18238,"TMI # F163.3.2 ""House of silver in otherworld."""
18239,"TMI # B163.1 ""Wisdom from fox."""
18240,"TMI # A810.2 ""Primeval water to subside in a specified time."""
18241,"TMI # H1558.0.1 ""Test of worthiness for friendship."""
18242,"TMI # G369.1 ""Rakshasa."""
18243,"TMI # D1254.1 ""Magic wand."""
18244,"TMI # E423.1.1.2 ""Features of ghostly dog."""
18245,"TMI # F521.3.3 ""Person with body of gold."""
18246,"TMI # F521.3.4 ""Person with body of silver."""
18247,"TMI # B625.0 """""
18248,"TMI # D1594.0 """""
18249,"TMI # F399.4 ""Playful or troublesome fairies."""
18250,"TMI # N111.2.1 ""Fortuna blind."""
18251,"TMI # F832.1 ""Barbed lance."""
18252,"TMI # T584.2.1 ""Child born of dead mother in grave."""
18253,"TMI # D2086.1 ""Sword magically dulled."""
18254,"TMI # H1155.1 ""Riding and taming a wild horse."""
18255,"TMI # Q285.1.1 ""Punishment for cutting off bird's tongue."""
18256,"TMI # Q285.1.2 ""Punishment for breaking bird's nest."""
18257,"TMI # H509.4.1 ""Test: supplying missing half-stanza."""
18258,"TMI # T81.2.1 ""Scorned lover kills himself."""
18259,"TMI # A736.1.4.1 ""Sun and moon quarrel when sun eats up all their children but two."""
18260,"TMI # A736.1.4 ""Sun and moon married."""
18261,"TMI # D444.10 ""Transformation: dress to animal."""
18262,"TMI # A282.0.1 ""Wind-goddess."""
